committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,F17149DC46EB724BFD1,1344655,CCM,CAMPAIGN COMMITTEE,C00167585,C00167585,CITIZENS FOR WATERS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/25/19 0:00,5000,H,HOUSE,43,H4CA23011,"WATERS, MAXINE",MAXINE,WATERS,,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,LONG BEACH,90802,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457302,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,8E9F89AB980EF08898B,1344655,CCM,CAMPAIGN COMMITTEE,C00415331,C00415331,CLARKE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/11/19 0:00,5000,H,HOUSE,9,H4NY11138,"CLARKE, YVETTE DIANA",YVETTE,CLARKE,DIANA,,,NY,NEW YORK,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,HOLLIS,11412,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457303,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,C89A99BE6C927B98B19,1344655,PAC,POLITICAL ACTION COMMITTEE,C00147512,C00147512,CONGRESSIONAL BLACK CAUCUS PAC,DC,CONGRESSIONAL BLACK CAUCUS PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,3/19/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20013,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457306,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,D84F8A0803FCBA8BA1E,1344655,CCM,CAMPAIGN COMMITTEE,C00445452,C00445452,CONNOLLY FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,4/3/19 0:00,5000,H,HOUSE,11,H8VA11062,"CONNOLLY, GERALD E.",GERALD,CONNOLLY,E.,,,VA,VIRGINIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,MERRIFIELD,22116,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457306,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,32FD2235025F9E146AF,1344655,CCM,CAMPAIGN COMMITTEE,C00492454,C00492454,CORY GARDNER FOR SENATE,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,1/17/19 0:00,5000,S,SENATE,,S4CO00395,"GARDNER, CORY",CORY,GARDNER,,,,CO,COLORADO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,LONE TREE,80124,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457307,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,EBA7E5D35A5F86F55D9,1344655,CCM,CAMPAIGN COMMITTEE,C00492454,C00492454,CORY GARDNER FOR SENATE,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,1/17/19 0:00,5000,S,SENATE,,S4CO00395,"GARDNER, CORY",CORY,GARDNER,,,,CO,COLORADO,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,LONE TREE,80124,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457307,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,C4D565E73A93FF37AF8,1344655,CCM,CAMPAIGN COMMITTEE,C00310318,C00310318,CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE,MD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,2/8/19 0:00,5000,H,HOUSE,7,H6MD07160,"CUMMINGS, ELIJAH E.",ELIJAH,CUMMINGS,E.,,,MD,MARYLAND,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:55.9,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BALTIMORE,21203,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457308,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,5D8FCD190EFB38379E8,1344655,PAC,POLITICAL ACTION COMMITTEE,C00550970,C00550970,EQUALITY PAC,DC,EQUALITY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,3/26/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20003,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457317,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,F7748F68546FED3C30E,1344655,PAC,POLITICAL ACTION COMMITTEE,C00412791,C00412791,FORWARD TOGETHER PAC,VA,FORWARD TOGETHER PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,5/28/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,ALEXANDRIA,223146233,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457318,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,88CD8F437616BBE0BB6,1344655,CCM,CAMPAIGN COMMITTEE,C00279851,C00279851,FRIENDS OF BENNIE THOMPSON,MS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,5/6/19 0:00,5000,H,HOUSE,2,H4MS02068,"THOMPSON, BENNIE G.",BENNIE,THOMPSON,G.,,,MS,MISSISSIPPI,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BOLTON,390410100,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457320,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,350D1A6A8DA4D6DAB8C,1344655,PAC,POLITICAL ACTION COMMITTEE,C00625988,C00625988,FUTURE FORUM PAC,MD,FUTURE FORUM PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,4/3/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,GAITHERSBURG,20883,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457327,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,EBF8863F41E0F7925DB,1344655,CCM,CAMPAIGN COMMITTEE,C00359034,C00359034,GRAVES FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/25/19 0:00,5000,H,HOUSE,6,H0MO06073,"GRAVES, SAMUEL BRUCE JR.",SAMUEL,GRAVES,BRUCE,,JR.,MO,MISSOURI,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,KANSAS CITY,641082642,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457329,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,9F7D9C74EF28C73F349,1344655,PAC,POLITICAL ACTION COMMITTEE,C00409003,C00409003,HEARTLAND VALUES PAC,SD,HEARTLAND VALUES PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,3/19/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,SIOUX FALLS,57101,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457330,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,C167A844FEEAAC85E04,1344655,CCM,CAMPAIGN COMMITTEE,C00504522,C00504522,HUDSON FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/19/19 0:00,5000,H,HOUSE,8,H2NC08185,"HUDSON, RICHARD LANE JR.",RICHARD,HUDSON,LANE,,JR.,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,CONCORD,28027,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457332,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,19D828002526C837D18,1344655,CCM,CAMPAIGN COMMITTEE,C00545467,C00545467,HURD FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,6/12/19 0:00,5000,H,HOUSE,23,H0TX23086,"HURD, WILLIAM B.",WILLIAM,HURD,B.,,,TX,TEXAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,SAN ANTONIO,78245,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457333,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,4E841D293845F0AFE9D,1344655,PAC,POLITICAL ACTION COMMITTEE,C00540187,C00540187,INNOVATION POLITICAL ACTION COMMITTEE,VA,INNOVATION POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,3/19/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457333,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,08A1DD32F8AF0FEB677,1344655,CCM,CAMPAIGN COMMITTEE,C00476523,C00476523,KAREN BASS FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/11/19 0:00,5000,H,HOUSE,37,H0CA33117,"BASS, KAREN RUTH",KAREN,BASS,RUTH,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20003,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457338,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,F2752E29FD2BA41E137,1344655,CCM,CAMPAIGN COMMITTEE,C00420935,C00420935,KEVIN MCCARTHY FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,4/3/19 0:00,5000,H,HOUSE,23,H6CA22125,"MCCARTHY, KEVIN OWEN",KEVIN,MCCARTHY,OWEN,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BAKERSFIELD,933892667,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457340,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,E5C9A7C57CC03023DBA,1344655,PAC,POLITICAL ACTION COMMITTEE,C00439992,C00439992,KEYSTONE AMERICA PAC,PA,KEYSTONE AMERICA PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,5/9/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,PHILADELPHIA,19102,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457340,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,14A1BA2AE5ACA4B65A4,1344655,CCM,CAMPAIGN COMMITTEE,C00575050,C00575050,LAHOOD FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,5/9/19 0:00,5000,H,HOUSE,18,H6IL18088,"LAHOOD, DARIN M.",DARIN,LAHOOD,M.,,,IL,ILLINOIS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,PEORIA,61612,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457341,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,2B05CB5DA27C2B7A67B,1344655,PAC,POLITICAL ACTION COMMITTEE,C00494302,C00494302,LEAD ENCOURAGE ELECT PAC,DC,LEAD ENCOURAGE ELECT PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,3/26/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20003,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457344,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,7AD9D496676F873310B,1344655,PAC,POLITICAL ACTION COMMITTEE,C00428052,C00428052,MAJORITY COMMITTEE PAC--MC PAC,CA,MAJORITY COMMITTEE PAC--MC PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,4/3/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BAKERSFIELD,933890134,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457347,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,7AD8584B92ED254C05D,1344655,PAC,POLITICAL ACTION COMMITTEE,C00427435,C00427435,MAVERICK PAC USA,MA,MAVERICK PAC USA,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,6/6/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,BEVERLY,1915,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457351,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,AABBAA43097BCC7A34E,1344655,PAC,POLITICAL ACTION COMMITTEE,C00409730,C00409730,NEW DEMOCRAT COALITION ACTION FUND,DC,NEW DEMOCRAT COALITION ACTION FUND,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,5/28/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20003,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457356,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,162818A6823888DDFAC,1344655,CCM,CAMPAIGN COMMITTEE,C00219881,C00219881,NITA LOWEY FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/19/19 0:00,5000,H,HOUSE,17,H8NY20056,"LOWEY, NITA M.",NITA,LOWEY,M.,,,NY,NEW YORK,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WHITE PLAINS,10605,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457357,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,12244F1D72D057C706D,1344655,PAC,POLITICAL ACTION COMMITTEE,C00344234,C00344234,PAC TO THE FUTURE,DC,PAC TO THE FUTURE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,6/17/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,WASHINGTON,20005,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457359,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,746CA6CE044826FAA9F,1344655,CCM,CAMPAIGN COMMITTEE,C00514893,C00514893,PEOPLE FOR DEREK KILMER,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,5/9/19 0:00,5000,H,HOUSE,6,H2WA06129,"KILMER, DEREK",DEREK,KILMER,,,,WA,WASHINGTON,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,TACOMA,98402,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457360,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,1C8CCD512BEBB260353,1344655,CCM,CAMPAIGN COMMITTEE,C00510461,C00510461,PETE AGUILAR FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,3/25/19 0:00,5000,H,HOUSE,31,H2CA31125,"AGUILAR, PETER RAY",PETER,AGUILAR,RAY,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,SAN BERNARDINO,92423,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457361,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,2C3C43D10003C7EA501,1344655,CCM,CAMPAIGN COMMITTEE,C00437889,C00437889,PETERS FOR MICHIGAN,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,4/3/19 0:00,5000,S,SENATE,,S4MI00355,"PETERS, GARY CHARLES",GARY,PETERS,CHARLES,,,MI,MICHIGAN,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,DETROIT,48244,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457362,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,488373DBB497ED0591C,1344655,PAC,POLITICAL ACTION COMMITTEE,C00417493,C00417493,PROGRESSIVE AMERICANS FOR DEMOCRACY,OR,PROGRESSIVE AMERICANS FOR DEMOCRACY,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,5/17/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,EUGENE,97402,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457363,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,MY,2.01907E+17,23,ABCD2AD26A208087132,1344655,PAC,POLITICAL ACTION COMMITTEE,C00525543,C00525543,PROJECT WEST POLITICAL ACTION COMMITTEE,CO,PROJECT WEST POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,4/3/19 0:00,5000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,32:56.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07292E+18,LONE TREE,801245506,CONTRIBUTIONS,,2020,SB,4.07302E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907299152457363,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
